iteration,technology_mode,source_year,destination_year,mean_harmony_before,mean_harmony_after,objective_before,objective_after,gain,cv_before,cv_after,destination_harmony_before,destination_harmony_after,current_worst_fulfillment,desired_worst_fulfillment,step,investment_at_source_real_musd,top_capital_sources,top_capacity_destinations
11,frozen,2021,2023,0.39741506488535394,0.3997801184220746,1.9870753244267698,1.998900592110373,0.011825267683603258,0.14267718470177343,0.13487507044540606,0.31198421806483856,0.31927645063013055,0.49880053464189855,0.6121346686470605,0.5,200778.30668425208,23:40338.684; 333:35458.114; 334:26771.988; 3361MV:24781.060; 5415:22136.357,334:24932.426; GFGN:18833.840; 521CI:16904.814; 4A0:14795.309; 42:13258.977
12,frozen,2021,2023,0.3997801184220746,0.40191830586702776,1.998900592110373,2.0095915293351387,0.010690937224765662,0.13487507044540606,0.12794065812395602,0.31927645063013055,0.3261059708239554,0.5159276420189156,0.6242946805506284,0.5,187401.74249855825,23:37351.061; 333:33467.408; 334:25037.337; 3361MV:22862.177; 5415:21051.613,334:23626.868; GFGN:16919.096; 521CI:15232.564; 4A0:13373.623; 42:12089.266
13,frozen,2021,2023,0.40191830586702776,0.4034770122385048,2.0095915293351387,2.017385061192524,0.007793531857385183,0.12794065812395602,0.121820113867618,0.3261059708239554,0.3324992608848109,0.5323041196031161,0.6357588717059495,0.5,185690.41545377747,23:36467.423; 333:32701.527; 334:25107.020; 3361MV:22869.159; 5415:21188.941,334:22519.449; GFGN:15965.802; 521CI:14382.740; 4A0:12635.114; 42:11440.564
14,frozen,2022,2023,0.4034770122385048,0.40458911007310905,2.017385061192524,2.022945550365545,0.00556048917302121,0.121820113867618,0.1162380122490298,0.3324992608848109,0.338447014640326,0.5479382501630092,0.6459788569510563,0.5,169399.76253928937,23:31860.902; 333:30218.269; 334:22432.113; 3361MV:18736.922; 5415:17893.422,334:16935.566; GFGN:12529.835; 325:12020.702; 521CI:11086.654; 4A0:10360.630
15,frozen,2022,2023,0.40458911007310905,0.40561304763615924,2.022945550365545,2.028065238180796,0.005119687815251073,0.1162380122490298,0.11123682768510626,0.338447014640326,0.3439536836331108,0.5627541925488411,0.6551089414671296,0.5,168214.3894596322,23:30115.227; 333:28736.886; 334:21473.644; 3361MV:17345.311; 5415:16691.499,211:19092.141; 334:15853.279; 325:11302.960; GFGN:11241.762; 521CI:9973.610
16,frozen,2022,2023,0.40561304763615924,0.40655856623310693,2.028065238180796,2.0327928311655348,0.004727592984738571,0.11123682768510626,0.10676135655682319,0.3439536836331108,0.34905599198717036,0.5767108854321085,0.6636785808042701,0.5,162930.5083714475,23:29257.211; 333:28671.344; 334:20475.814; 3361MV:16569.771; 5415:15905.279,211:17932.028; 334:14922.942; 325:10617.937; GFGN:10554.541; 521CI:9365.483
17,frozen,2021,2023,0.40655856623310693,0.40766512128722365,2.0327928311655348,2.038325606436118,0.005532775270583379,0.10676135655682319,0.10313834925742248,0.34905599198717036,0.3537872673761964,0.5898534842620746,0.6717241794263289,0.5,178537.15132993847,333:31864.488; 23:31776.777; 334:22730.243; 5415:18124.266; 3361MV:18062.259,211:18185.612; 334:17562.610; GFGN:11311.618; 325:11138.939; 521CI:10250.697
18,frozen,2022,2023,0.40766512128722365,0.4084787504550773,2.038325606436118,2.0423937522753866,0.0040681458392684,0.10313834925742248,0.09953603241870865,0.3537872673761964,0.35819826842514174,0.6022258220349417,0.679641720928554,0.5,150535.78522741527,23:27138.536; 333:26665.805; 334:18892.555; 3361MV:15159.654; 5415:14630.890,211:16444.280; 334:13342.146; GFGN:9721.778; 325:9718.407; 521CI:8610.207
19,frozen,2022,2023,0.4084787504550773,0.40919789941559054,2.0423937522753866,2.0459894970779526,0.003595744802566081,0.09953603241870865,0.09646328070580594,0.35819826842514174,0.36211299176724443,0.6139249489103297,0.6867684626984166,0.5,140109.03301418162,333:25375.965; 23:25096.970; 334:17309.161; 3361MV:14586.969; 5415:13446.955,211:14934.546; 334:12489.054; 325:8846.354; GFGN:8782.678; 521CI:7796.123
20,frozen,2019,2021,0.40919789941559054,0.41157435190185787,2.0459894970779526,2.0578717595092892,0.01188226243133661,0.09646328070580594,0.09263130962029506,0.39051046439237996,0.3999996549777795,0.7047889844464255,0.7333322790996493,0.5,36475.05076827723,23:15925.621; 5412OP:13413.726; 333:2213.611; 511:1287.819; 334:1107.075,GFGN:32278.930; 333:3887.750; 315AL:308.370
21,frozen,2019,2021,0.41157435190185787,0.4137919359899172,2.0578717595092892,2.068959679949586,0.011087920440296717,0.09263130962029506,0.09101109292750659,0.3999996549777795,0.4058433694271224,0.7333322790993771,0.7513636697774444,0.5,32057.44119739927,23:13418.951; 5412OP:9954.083; 333:2252.209; 3361MV:1473.227; 334:1385.449,GFGN:23703.114; 4A0:2650.101; 333:2455.972; 42:2220.173; 315AL:536.931
22,frozen,2019,2021,0.4137919359899172,0.41488783020083,2.068959679949586,2.07443915100415,0.0054794710545640335,0.09101109292750659,0.08895304634371119,0.4058433694271224,0.40984441550085493,0.7513636697774377,0.7639152604707662,0.5,41393.17289958811,23:15544.272; 5412OP:7294.774; 333:4025.288; 3361MV:4021.874; 334:3000.398,GFGN:16499.658; 4A0:11141.603; 42:9047.244; 331:2166.068; 333:1709.594
23,frozen,2020,2022,0.41488783020083,0.41567481815010215,2.07443915100415,2.078374090750511,0.003934939746360833,0.08895304634371119,0.08835949451374016,0.40697460666565094,0.4109577938980457,0.754895274914168,0.7674383407589455,0.5,4217.994154924723,23:1258.213; 333:987.807; 42:370.534; 337:364.348; 3361MV:334.605,722:4185.174; 621:32.821
24,frozen,2019,2021,0.41567481815010215,0.4164520190681638,2.078374090750511,2.082260095340819,0.0038860045903081897,0.08835949451374016,0.08716872018770042,0.40984441550085493,0.41277408858015685,0.7639152604707642,0.7732143432505072,0.5,31086.54586509316,23:11663.609; 5412OP:5410.637; 333:3127.119; 3361MV:3013.596; 334:2239.129,GFGN:12224.083; 4A0:8254.467; 42:6702.821; 331:1604.772; 333:1266.585
25,frozen,2020,2022,0.4164520190681638,0.41698761511418037,2.082260095340819,2.0849380755709017,0.0026779802300826994,0.08716872018770042,0.08682950777277047,0.4109577938980457,0.4137177782052765,0.7674383407589076,0.7762295002442487,0.5,7351.165760689988,23:1649.935; 334:1098.887; 339:957.463; 333:949.147; 42:803.700,621:4417.869; 722:2933.296
26,frozen,2019,2021,0.41698761511418037,0.41754117668007823,2.0849380755709017,2.087705883400391,0.002767807829489488,0.08682950777277047,0.08617154902876725,0.41277408858015685,0.4148884373987212,0.7732143432505039,0.7799833575491839,0.5,22628.605255103335,23:8490.207; 5412OP:3938.526; 333:2276.301; 3361MV:2193.665; 334:1629.913,GFGN:8898.189; 4A0:6008.615; 42:4879.137; 331:1168.150; 333:921.976
27,frozen,2020,2022,0.41754117668007823,0.41790200025113533,2.087705883400391,2.0895100012556767,0.0018041178552854475,0.08617154902876725,0.08595916748391708,0.4137177782052765,0.415635731341158,0.7762295002442456,0.7823875089501002,0.5,11211.411582918076,23:3126.996; 334:2059.582; 339:1871.365; 42:1117.519; 333:892.292,622:5753.465; 621:3094.618; 722:2054.708; 624:308.621
28,frozen,2019,2021,0.41790200025113533,0.4182937402621783,2.0895100012556767,2.0914687013108915,0.0019587000552148126,0.08595916748391708,0.08559550093512104,0.4148884373987212,0.4163991091122238,0.7799833575491814,0.7848497614982682,0.5,16268.237754680704,23:6103.810; 5412OP:2831.499; 333:1636.486; 3361MV:1577.077; 334:1171.783,GFGN:6397.118; 4A0:4319.735; 42:3507.726; 331:839.811; 333:662.830
29,frozen,2020,2022,0.4182937402621783,0.41853965453184544,2.0914687013108915,2.092698272659227,0.0012295713483356785,0.08559550093512104,0.08545960461120898,0.415635731341158,0.416967765211661,0.7823875089498186,0.7866881355185105,0.5,10556.58358391433,23:2718.434; 334:2091.246; 339:1577.267; 42:995.290; 333:746.366,622:5274.117; 621:2161.217; 722:1434.966; 481:992.574; 624:377.594
30,frozen,2020,2021,0.41853965453184544,0.4187362847000163,2.092698272659227,2.0936814235000814,0.0009831508408542078,0.08545960461120898,0.08535590028254392,0.4163991091122238,0.41747134821424997,0.7848497614982651,0.7883191352527226,0.5,10388.851465921398,23:3901.324; 5412OP:1783.528; 333:1056.240; 3361MV:1006.139; 334:751.306,GFGN:4021.232; 4A0:2824.900; 42:2211.210; 331:556.884; 333:425.164
31,frozen,2020,2022,0.4187362847000163,0.41889805071581243,2.0936814235000814,2.094490253579062,0.0008088300789808045,0.08535590028254392,0.08527394658680865,0.416967765211661,0.4178533681114042,0.7866881355185076,0.7895582998245585,0.5,7724.334794427037,23:1853.325; 334:1540.853; 339:1054.338; 42:712.424; 333:538.882,622:3519.855; 621:1442.359; 722:957.671; 481:947.680; 487OS:466.197
32,frozen,2020,2021,0.41889805071581243,0.4190282507071424,2.094490253579062,2.095141253535712,0.0006509999566497449,0.08527394658680865,0.08521092320912928,0.41747134821424997,0.41818557408968593,0.7883191352527196,0.7906372049454231,0.5,7559.595489089222,23:2780.112; 5412OP:1197.884; 333:722.449; 3361MV:694.628; 334:667.875,GFGN:2686.795; 4A0:1887.463; 42:1477.425; 521CI:618.262; 331:372.083
33,frozen,2020,2022,0.4190282507071424,0.4191356318264936,2.095141253535712,2.095678159132468,0.0005369055967561209,0.08521092320912928,0.0851614686784762,0.4178533681114042,0.4184414027921715,0.7895582998245444,0.79146889974855,0.5,5141.905444235364,23:1233.714; 334:1025.709; 339:701.847; 42:474.244; 333:358.721,622:2343.083; 621:960.144; 722:637.499; 481:630.848; 487OS:310.336
34,frozen,2019,2021,0.4191356318264936,0.41924125502635023,2.095678159132468,2.096206275131751,0.0005281159992831519,0.0851614686784762,0.08502079363853086,0.41818557408968593,0.41866099111761174,0.7906372049454196,0.7921833615031912,0.5,6834.192905132624,23:2406.492; 5412OP:916.370; 334:819.160; 333:564.985; 3361MV:561.341,GFGN:2032.496; 521CI:1665.439; 4A0:1372.469; 42:1114.477; 331:266.825
35,frozen,2020,2022,0.41924125502635023,0.41931433733067847,2.096206275131751,2.0965716866533923,0.00036541152164115687,0.08502079363853086,0.0849889547667322,0.4184414027921715,0.41884160411964055,0.7914688997485476,0.792771416187979,0.5,3505.3996846780105,23:841.062; 334:699.258; 339:478.472; 42:323.307; 333:244.551,622:1597.354; 621:654.561; 722:434.603; 481:430.069; 487OS:211.566
36,frozen,2020,2021,0.41931433733067847,0.41937307775258487,2.0965716866533923,2.0968653887629243,0.00029370210953194587,0.0849889547667322,0.08496210489660572,0.41866099111761174,0.41898784789549126,0.7921833615031724,0.7932478365824978,0.5,4174.713395217812,23:1473.934; 5412OP:557.148; 334:495.396; 333:350.773; 3361MV:344.430,GFGN:1233.797; 521CI:987.201; 4A0:866.737; 42:678.445; 331:170.863
37,frozen,2020,2022,0.41937307775258487,0.41942098112819926,2.0968653887629243,2.0971049056409963,0.00023951687807199917,0.08496210489660572,0.0849409397253702,0.41884160411964055,0.4191074625007974,0.7927714161879754,0.793637685096934,0.5,3099.6544982707833,23:915.387; 334:480.024; 339:318.219; 3364OT:283.592; 333:248.575,622:1062.358; GFGD:768.307; 621:435.331; 722:289.043; 481:286.027
38,frozen,2020,2021,0.41942098112819926,0.41945991052155185,2.0971049056409963,2.097299552607759,0.00019464696676285698,0.0849409397253702,0.08492383022873566,0.41898784789549126,0.4192044952650333,0.7932478365824939,0.7939540527297548,0.5,2769.67499492187,23:977.868; 5412OP:369.635; 334:328.666; 333:232.717; 3361MV:228.509,GFGN:818.551; 521CI:654.949; 4A0:575.029; 42:450.108; 331:113.358
39,frozen,2020,2022,0.41945991052155185,0.41949053881045256,2.097299552607759,2.097452694052263,0.0001531414445037349,0.08492383022873566,0.08490843663936688,0.4191074625007974,0.41928373998806284,0.7936376850968068,0.7942125022939602,0.5,2830.6986386474537,23:900.045; 334:332.672; 3364OT:316.398; 333:294.912; 5412OP:227.993,GFGD:1101.223; 622:704.933; 621:288.866; 722:191.796; 481:189.795
40,frozen,2019,2021,0.41949053881045256,0.4195197053051431,2.097452694052263,2.0975985265257155,0.00014583247345267836,0.08490843663936688,0.08486448836082895,0.4192044952650333,0.4193475522657456,0.7939540527297314,0.7944206715949897,0.5,2062.509984624487,23:726.262; 5412OP:276.554; 334:247.217; 333:170.508; 3361MV:169.409,GFGN:613.393; 521CI:502.618; 4A0:414.201; 42:336.341; 331:80.526
41,frozen,2020,2022,0.4195197053051431,0.4195422833862173,2.0975985265257155,2.0977114169310864,0.00011289040537088013,0.08486448836082895,0.08485769038278239,0.41928373998806284,0.41940174662171253,0.7942125022939578,0.7945975011111495,0.5,2033.9291909696494,23:616.883; 333:245.784; 334:224.805; 3364OT:212.872; 5412OP:155.414,GFGD:737.573; 622:472.147; 111CA:260.228; 621:193.476; 722:128.460
42,frozen,2020,2021,0.4195422833862173,0.419559780734014,2.0977114169310864,2.09779890367007,8.7486738983511e-05,0.08485769038278239,0.08485030814902401,0.4193475522657456,0.4194449341552614,0.7944206715949882,0.7947384403570064,0.5,1246.241958277534,23:440.001; 5412OP:166.321; 334:147.886; 333:104.713; 3361MV:102.820,GFGN:368.315; 521CI:294.701; 4A0:258.740; 42:202.530; 331:51.006
43,frozen,2020,2022,0.419559780734014,0.41957305127902644,2.09779890367007,2.0978652563951323,6.635272506239076e-05,0.08485030814902401,0.08484286457588819,0.41940174662171253,0.4194807744332232,0.7945975011111469,0.7948554183128834,0.5,1454.4487759771516,23:427.347; 333:197.617; 334:159.055; 3364OT:142.808; 3361MV:107.380,GFGD:494.112; 622:316.299; 111CA:174.331; 621:129.613; 311FT:91.885
44,frozen,2020,2021,0.41957305127902644,0.4195845619807623,2.0978652563951323,2.0979228099038116,5.755350867930886e-05,0.08484286457588819,0.08483806974861034,0.4194449341552614,0.41950899978615436,0.7947384403569735,0.7949475523217095,0.5,820.106113442987,23:289.549; 5412OP:109.450; 334:97.319; 333:68.908; 3361MV:67.662,GFGN:242.375; 521CI:193.932; 4A0:170.267; 42:133.278; 331:33.565
45,frozen,2020,2022,0.4195845619807623,0.41959326127470187,2.0979228099038116,2.0979663063735092,4.3496469697590356e-05,0.08483806974861034,0.08483319947048257,0.4194807744332232,0.41953267284628676,0.7948554183128732,0.7950248335144046,0.5,965.5522585290186,23:282.268; 333:133.460; 334:105.414; 3364OT:93.827; 3361MV:71.180,GFGD:324.562; 622:207.764; 111CA:114.511; 621:85.137; 311FT:70.540
46,frozen,2020,2021,0.41959326127470187,0.41960083127555975,2.0979663063735092,2.0980041563777987,3.785000428946361e-05,0.08483319947048257,0.0848300728351389,0.41950899978615436,0.41955113358839635,0.7949475523216961,0.7950851033620483,0.5,539.4547808504041,23:190.461; 5412OP:71.995; 334:64.015; 333:45.327; 3361MV:44.507,GFGN:159.431; 521CI:127.566; 4A0:111.999; 42:87.668; 331:22.079
47,frozen,2020,2022,0.41960083127555975,0.41960654381487544,2.0980041563777987,2.0980327190743773,2.8562696578582347e-05,0.0848300728351389,0.0848268928422893,0.41953267284628676,0.41956675406182964,0.7950248335143756,0.7951361034153728,0.5,634.1633054275057,23:185.391; 333:87.655; 334:69.235; 3364OT:61.624; 3361MV:46.750,GFGD:213.169; 622:136.457; 111CA:75.209; 621:55.917; 311FT:46.330
48,frozen,2019,2021,0.41960654381487544,0.4196126853001193,2.0980327190743773,2.0980634265005964,3.070742621913425e-05,0.0848268928422893,0.0848193183065039,0.41955113358839635,0.41957884002407625,0.7950851033620179,0.7951755653526343,0.5,399.8525835825627,23:140.798; 5412OP:53.615; 334:47.927; 333:33.056; 3361MV:32.843,GFGN:118.917; 521CI:97.441; 4A0:80.300; 42:65.205; 331:15.611
49,frozen,2020,2022,0.4196126853001193,0.4196165348501196,2.0980634265005964,2.0980826742505982,1.9247750001838426e-05,0.0848193183065039,0.08481718104736188,0.41956675406182964,0.4195897205896751,0.7951361034153712,0.7952110929488712,0.5,427.389707566709,23:124.943; 333:59.074; 334:46.660; 3364OT:41.531; 3361MV:31.507,GFGD:143.663; 622:91.964; 111CA:50.687; 621:37.685; 311FT:31.224
50,frozen,2020,2021,0.4196165348501196,0.41961992114697777,2.0980826742505982,2.098099605734889,1.6931484290605425e-05,0.08481718104736188,0.08481579408405508,0.41957884002407625,0.41959768804912895,0.7951755653526291,0.7952371094157764,0.5,241.36668841798485,23:85.218; 5412OP:32.212; 334:28.642; 333:20.280; 3361MV:19.914,GFGN:71.334; 521CI:57.076; 4A0:50.112; 42:39.225; 331:9.879
51,frozen,2020,2022,0.41961992114697777,0.41962245221535033,2.098099605734889,2.0981122610767518,1.2655341862899405e-05,0.08481579408405508,0.08481439239842861,0.4195897205896751,0.41960482126119314,0.7952110929488684,0.7952604023870269,0.5,281.03050346491386,23:82.156; 333:38.844; 334:30.681; 3364OT:27.309; 3361MV:20.717,GFGD:94.466; 622:60.471; 111CA:33.329; 621:24.780; 311FT:20.531
52,frozen,2020,2021,0.41962245221535033,0.4196246768505473,2.0981122610767518,2.0981233842527365,1.1123175984728562e-05,0.08481439239842861,0.08481348354035564,0.41959768804912895,0.4196100703963978,0.7952371094157719,0.795277543411699,0.5,158.57613548822678,23:55.987; 5412OP:21.163; 334:18.818; 333:13.324; 3361MV:13.083,GFGN:46.866; 521CI:37.499; 4A0:32.923; 42:25.771; 331:6.490
53,frozen,2020,2022,0.4196246768505473,0.41962633904364977,2.0981233842527365,2.0981316952182487,8.31096551223709e-06,0.08481348354035564,0.0848125605863658,0.41960482126119314,0.41961474922568265,0.7952604023870244,0.7952928223666202,0.5,186.00834044354232,23:54.164; 333:26.004; 334:20.307; 3364OT:17.957; 3361MV:13.690,GFGD:62.110; 622:39.759; 111CA:21.913; 621:16.292; 311FT:13.499
54,frozen,2019,2021,0.41962633904364977,0.41962814196683496,2.0981316952182487,2.098140709834175,9.014615926172809e-06,0.0848125605863658,0.08481034473369937,0.4196100703963978,0.41961820483395057,0.7952775434116921,0.7953041069894977,0.5,117.41412214364794,23:41.344; 5412OP:15.744; 334:14.073; 333:9.707; 3361MV:9.644,GFGN:34.919; 521CI:28.613; 4A0:23.580; 42:19.147; 331:4.584
55,frozen,2020,2022,0.41962814196683496,0.4196292627478311,2.098140709834175,2.0981463137391554,5.6039049805001184e-06,0.08481034473369937,0.08480972207489514,0.41961474922568265,0.41962144567351833,0.7952928223665952,0.795314690386061,0.5,125.71798921941507,23:36.565; 333:17.635; 334:13.725; 3364OT:12.113; 3361MV:9.248,GFGD:41.894; 622:26.818; 111CA:14.781; 621:10.989; 311FT:9.105
56,frozen,2020,2021,0.4196292627478311,0.41963025609573473,2.0981463137391554,2.0981512804786737,4.9667395183305985e-06,0.08480972207489514,0.08480931725822127,0.41961820483395057,0.4196237338435609,0.7953041069892377,0.7953221627837905,0.5,70.81214747152758,23:25.001; 5412OP:9.450; 334:8.403; 333:5.950; 3361MV:5.842,GFGN:20.928; 521CI:16.745; 4A0:14.702; 42:11.508; 331:2.898
57,frozen,2020,2022,0.41963025609573473,0.41963099339570525,2.0981512804786737,2.098154966978526,3.686499852495473e-06,0.08480931725822127,0.0848089079479966,0.41962144567351833,0.4196258509180088,0.7953146903860521,0.795329076493211,0.5,82.70490469055501,23:24.054; 333:11.601; 334:9.029; 3364OT:7.969; 3361MV:6.084,GFGD:27.561; 622:17.643; 111CA:9.724; 621:7.230; 311FT:5.990
58,frozen,2019,2021,0.41963099339570525,0.4196317978759372,2.098154966978526,2.098158989379686,4.022401159708977e-06,0.0848089079479966,0.08480792026655803,0.4196237338435609,0.41962736364233405,0.7953221627837853,0.7953340166129135,0.5,52.395311770728185,23:18.450; 5412OP:7.025; 334:6.280; 333:4.332; 3361MV:4.304,GFGN:15.582; 521CI:12.768; 4A0:10.522; 42:8.544; 331:2.046
59,frozen,2020,2022,0.4196317978759372,0.41963229554584325,2.098158989379686,2.0981614777292164,2.488349530427314e-06,0.08480792026655803,0.08480764408034779,0.4196258509180088,0.41962882441220584,0.7953290764930326,0.7953387870890276,0.5,55.82565826214765,23:16.237; 333:7.831; 334:6.095; 3364OT:5.379; 3361MV:4.107,GFGD:18.603; 622:11.909; 111CA:6.564; 621:4.880; 311FT:4.043
60,frozen,2020,2021,0.41963229554584325,0.4196327385824957,2.0981614777292164,2.0981636929124785,2.215183262155307e-06,0.08480764408034779,0.08480746373161736,0.41962736364233405,0.4196298296045647,0.7953340166129121,0.7953420697871463,0.5,31.58335502378028,23:11.151; 5412OP:4.215; 334:3.748; 333:2.654; 3361MV:2.606,GFGN:9.334; 521CI:7.469; 4A0:6.557; 42:5.133; 331:1.293
61,frozen,2020,2022,0.4196327385824957,0.41963306613773205,2.0981636929124785,2.0981653306886603,1.6377761817842895e-06,0.08480746373161736,0.08480728201168182,0.41962882441220584,0.4196307815039349,0.7953387870890226,0.7953451784546828,0.5,36.74359448608369,23:10.687; 333:5.154; 334:4.011; 3364OT:3.540; 3361MV:2.703,GFGD:12.244; 622:7.838; 111CA:4.320; 621:3.212; 311FT:2.661
62,frozen,2019,2021,0.41963306613773205,0.41963336542558666,2.0981653306886603,2.0981668271279332,1.4964392729410747e-06,0.08480728201168182,0.08480674658900743,0.4196298296045647,0.4196314478756594,0.7953420697871411,0.7953473546656502,0.5,23.3597813848995,23:8.226; 5412OP:3.132; 334:2.800; 333:1.931; 3361MV:1.919,GFGN:6.947; 521CI:5.693; 4A0:4.691; 42:3.809; 331:0.912
63,frozen,2020,2022,0.41963336542558666,0.41963361505826147,2.0981668271279332,2.098168075291307,1.248163373990252e-06,0.08480674658900743,0.08480668026154412,0.4196307815039349,0.41963207346763176,0.7953451784546325,0.7953493977042863,0.5,24.25622391641095,23:7.055; 333:3.402; 334:2.648; 3364OT:2.337; 3361MV:1.784,GFGD:8.083; 622:5.174; 111CA:2.852; 621:2.120; 311FT:1.757
64,frozen,2020,2021,0.41963361505826147,0.41963382671178834,2.098168075291307,2.0981691335589416,1.0582676344128572e-06,0.08480668026154412,0.08480662830109066,0.4196314478756594,0.41963253146898316,0.795347354665646,0.795350893433499,0.5,13.878522689539743,23:4.900; 5412OP:1.852; 334:1.647; 333:1.166; 3361MV:1.145,GFGN:4.102; 521CI:3.282; 4A0:2.881; 42:2.255; 331:0.568
65,frozen,2020,2022,0.41963382671178834,0.41963398242423305,2.0981691335589416,2.098169912121165,7.785622235800815e-07,0.08480662830109066,0.08480656136569363,0.41963207346763176,0.4196329500910277,0.7953493977042698,0.7953522605608672,0.5,16.45839824450476,23:4.787; 333:2.309; 334:1.797; 3364OT:1.586; 3361MV:1.211,GFGD:5.485; 622:3.511; 111CA:1.935; 621:1.439; 311FT:1.192
66,frozen,2020,2021,0.41963398242423305,0.4196341127640936,2.098169912121165,2.098170563820468,6.516993029670459e-07,0.08480656136569363,0.0848065083419031,0.41963253146898316,0.4196332569475138,0.7953508934334976,0.7953532626877664,0.5,9.291863867858755,23:3.281; 5412OP:1.240; 334:1.103; 333:0.781; 3361MV:0.767,GFGN:2.746; 521CI:2.197; 4A0:1.929; 42:1.510; 331:0.380
67,frozen,2020,2022,0.4196341127640936,0.4196342100613914,2.098170563820468,2.098171050306957,4.864864888709519e-07,0.0848065083419031,0.08480645438471636,0.4196329500910277,0.41963353142813253,0.7953522605608461,0.7953541590830304,0.5,10.914495000258665,23:3.174; 333:1.531; 334:1.192; 3364OT:1.052; 3361MV:0.803,GFGD:3.637; 622:2.328; 111CA:1.283; 621:0.954; 311FT:0.790
