year,bea_code,sector_name,required_imported_intermediate_real,import_cap_real,slack_real,required_over_cap
2021,113FF,"Forestry, fishing, and related activities",25344.771240438724,33805.197639100545,8460.42639866182,0.7497300122607143
2021,211,Oil and gas extraction,139923.76171333087,170723.95191895074,30800.190205619874,0.819590690940414
2021,212,"Mining, except oil and gas",3767.4308001266822,4995.776371676245,1228.3455715495625,0.7541231872359786
2021,213,Support activities for mining,92.49316415548121,130.1240556284094,37.630891472928184,0.7108075728872963
2021,22,Utilities,678.5226220890426,1033.801273286725,355.2786511976825,0.6563375763040429
2021,23,Construction,0.0,0.0,0.0,0.0
2021,321,Wood products,9012.795488939555,15866.38117435727,6853.585685417715,0.5680435500633089
2021,327,Nonmetallic mineral products,11869.84658310436,18590.945673298655,6721.099090194295,0.638474598963112
2021,331,Primary metals,89969.10490604938,92473.88640787941,2504.7815018300316,0.972913634333675
2021,332,Fabricated metal products,41432.65779577883,58756.494417140224,17323.83662136139,0.7051587778812797
2021,333,Machinery,96118.1892099109,120260.92610742054,24142.736897509647,0.7992470399243005
2021,334,Computer and electronic products,129743.60606013377,171372.58331805887,41628.9772579251,0.7570849639311101
2021,335,"Electrical equipment, appliances, and components",64479.5010478886,90513.78742858797,26034.286380699363,0.7123721466054058
2021,3361MV,"Motor vehicles, bodies and trailers, and parts",107608.22793718879,126161.16698740043,18552.939050211644,0.8529425536142631
2021,3364OT,Other transportation equipment,42760.583928798405,68962.6663159867,26202.082387188297,0.6200540990232245
2021,337,Furniture and related products,8281.836119515921,10043.140717434158,1761.304597918237,0.8246261157268522
2021,339,Miscellaneous manufacturing,21774.745302337033,28097.222032799153,6322.47673046212,0.7749785824704802
2021,311FT,Food and beverage and tobacco products,27472.41982752356,35186.85557017519,7714.435742651629,0.7807580240505924
2021,313TT,Textile mills and textile product mills,23435.453252670864,34115.06056804791,10679.607315377049,0.6869532945991734
2021,315AL,Apparel and leather and allied products,13752.729899705722,17004.674401202392,3251.9445014966695,0.8087617307587656
2021,322,Paper products,16428.624128343898,21430.458468372562,5001.834340028665,0.7666016176270584
2021,323,Printing and related support activities,2210.3535022433925,3174.8253176395046,964.4718153961121,0.6962126356881894
2021,324,Petroleum and coal products,40206.719825280845,52895.7067603415,12688.986935060653,0.7601131034593869
2021,325,Chemical products,121285.1001888364,171753.90931195996,50468.80912312356,0.7061562713460217
2021,326,Plastics and rubber products,28826.466506475797,38328.00669626225,9501.540189786454,0.7520992869500557
2021,42,Wholesale trade,0.0,0.0,0.0,0.0
2021,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0
2021,445,Food and beverage stores,0.0,0.0,0.0,0.0
2021,452,General merchandise stores,0.0,0.0,0.0,0.0
2021,4A0,Other retail,0.0,0.0,0.0,0.0
2021,481,Air transportation,24432.801898568367,36172.5280670424,11739.726168474037,0.6754518747842133
2021,482,Rail transportation,0.0,0.0,0.0,0.0
2021,483,Water transportation,0.0,0.0,0.0,0.0
2021,484,Truck transportation,0.0,0.0,0.0,0.0
2021,485,Transit and ground passenger transportation,0.0,0.0,0.0,0.0
2021,486,Pipeline transportation,0.0,0.0,0.0,0.0
2021,487OS,Other transportation and support activities,25.365999130497354,33.93798543261886,8.571986302121505,0.747422064307839
2021,493,Warehousing and storage,0.0,0.0,0.0,0.0
2021,511,"Publishing industries, except internet (includes software)",2992.212765456957,4355.504154501707,1363.2913890447494,0.686995732139138
2021,512,Motion picture and sound recording industries,7846.776851372688,13113.76851764421,5266.991666271522,0.5983617021159912
2021,513,Broadcasting and telecommunications,77.32781112112754,109.1603361182365,31.832524997108962,0.708387440630178
2021,514,"Data processing, internet publishing, and other information services",893.9033148168108,1340.4919651494627,446.5886503326518,0.6668472009208516
2021,521CI,"Federal Reserve banks, credit intermediation, and related activities",3531.2638160212164,5029.893013445165,1498.6291974239484,0.7020554525875531
2021,523,"Securities, commodity contracts, and investments",38.21107013351224,48.73040142556706,10.519331292054822,0.7841320616223014
2021,524,Insurance carriers and related activities,44319.912843707134,60546.21505375285,16226.302210045716,0.7320013778625133
2021,525,"Funds, trusts, and other financial vehicles",0.0,0.0,0.0,0.0
2021,HS,Housing,0.0,0.0,0.0,0.0
2021,ORE,Other real estate,0.0,0.0,0.0,0.0
2021,532RL,Rental and leasing services and lessors of intangible assets,0.0,0.0,0.0,0.0
2021,5411,Legal services,2168.651469791854,3132.4383750534084,963.7869052615542,0.6923205535543467
2021,5415,Computer systems design and related services,14686.29098846253,21404.77788493888,6718.486896476352,0.6861220923388462
2021,5412OP,"Miscellaneous professional, scientific, and technical services",38517.52948717491,56159.925684240814,17642.396197065907,0.6858543528661295
2021,55,Management of companies and enterprises,0.0,0.0,0.0,0.0
2021,561,Administrative and support services,1687.8283890358682,2452.6589914921765,764.8306024563083,0.6881626817631945
2021,562,Waste management and remediation services,203.84360583693666,281.53045447347904,77.68684863654238,0.7240552579583865
2021,61,Educational services,190.78582826953422,247.79919656651265,57.01336829697843,0.7699210930182525
2021,621,Ambulatory health care services,4.5924585340141055,5.962868903702651,1.3704103696885452,0.770176002219739
2021,622,Hospitals,0.0,0.0,0.0,0.0
2021,623,Nursing and residential care facilities,0.9765748602854627,1.2694845450368433,0.2929096847513806,0.7692688060705145
2021,624,Social assistance,0.0,0.0,0.0,0.0
2021,711AS,"Performing arts, spectator sports, museums, and related activities",272.55815966895955,423.316436510781,150.75827684182144,0.6438638714705756
2021,713,"Amusements, gambling, and recreation industries",0.0,0.0,0.0,0.0
2021,721,Accommodation,0.0,0.0,0.0,0.0
2021,722,Food services and drinking places,0.0,0.0,0.0,0.0
2021,81,"Other services, except government",2915.2415512077673,4293.456608013217,1378.2150568054499,0.6789963932014177
2021,GFGD,Federal general government (defense),0.0,0.0,0.0,0.0
2021,GFGN,Federal general government (nondefense),0.0,0.0,0.0,0.0
2021,GFE,Federal government enterprises,206.6261213131641,285.9228914319583,79.2967701187942,0.7226637932987446
2021,GSLG,State and local general government,0.0,0.0,0.0,0.0
2021,GSLE,State and local government enterprises,0.0,0.0,0.0,0.0
2022,111CA,Farms,14114.432847140342,18611.91181133198,4497.478964191636,0.7583548100924636
2022,113FF,"Forestry, fishing, and related activities",25200.359112988266,34767.85600093019,9567.496887941921,0.7248177486789537
2022,211,Oil and gas extraction,145223.53075044183,170840.35073147263,25616.8199810308,0.8500540424358213
2022,212,"Mining, except oil and gas",3465.457909396916,5024.411900796877,1558.9539913999606,0.6897240866831182
2022,213,Support activities for mining,101.17092753939885,141.45454573893318,40.28361819953433,0.7152186379794305
2022,22,Utilities,668.7629310916051,1060.252122504385,391.48919141277986,0.6307583987777768
2022,23,Construction,0.0,0.0,0.0,0.0
2022,321,Wood products,7798.492437531687,15807.83883237026,8009.346394838573,0.4933307152374582
2022,327,Nonmetallic mineral products,10863.767036318057,18765.722430156984,7901.955393838927,0.5789154708405849
2022,331,Primary metals,75432.6242755821,94864.62689938686,19432.002623804758,0.7951607120701135
2022,332,Fabricated metal products,37688.77539433447,59386.542082256434,21697.76668792196,0.6346349538609549
2022,333,Machinery,85096.63094186319,122139.17707621255,37042.546134349366,0.6967185548398159
2022,334,Computer and electronic products,118520.90759900367,177013.06300388934,58492.15540488568,0.6695602323790054
2022,335,"Electrical equipment, appliances, and components",56530.097534247856,91449.60103598809,34919.50350174023,0.6181557589518801
2022,3361MV,"Motor vehicles, bodies and trailers, and parts",93099.48316722503,128164.9247676942,35065.441600469174,0.7264037593434618
2022,3364OT,Other transportation equipment,46247.51602186228,72060.8859379549,25813.36991609262,0.6417838945483105
2022,337,Furniture and related products,7465.479337777163,10312.049664282873,2846.57032650571,0.7239568835315857
2022,339,Miscellaneous manufacturing,21561.91139697723,28884.363479221658,7322.452082244428,0.7464907929332794
2022,311FT,Food and beverage and tobacco products,27387.054712825113,36119.829111709165,8732.774398884052,0.75822769338482
2022,313TT,Textile mills and textile product mills,22682.71337434195,34269.640154454406,11586.926780112455,0.6618894529417353
2022,315AL,Apparel and leather and allied products,13058.014488201472,16991.46621653042,3933.4517283289497,0.7685042786653556
2022,322,Paper products,15678.164520384558,21327.759821986307,5649.595301601748,0.73510601447332
2022,323,Printing and related support activities,2249.058511396654,3367.0399698736987,1117.9814584770447,0.6679631164227072
2022,324,Petroleum and coal products,40623.56524840205,54831.764626499105,14208.199378097059,0.7408764887491781
2022,325,Chemical products,116303.31395797065,169746.3636305702,53443.04967259956,0.6851593840978469
2022,326,Plastics and rubber products,26527.410244140116,38783.45188680433,12256.041642664215,0.6839878596047763
2022,42,Wholesale trade,0.0,0.0,0.0,0.0
2022,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0
2022,445,Food and beverage stores,0.0,0.0,0.0,0.0
2022,452,General merchandise stores,0.0,0.0,0.0,0.0
2022,4A0,Other retail,0.0,0.0,0.0,0.0
2022,481,Air transportation,24027.325532461964,37555.47736972833,13528.151837266367,0.6397821893173228
2022,482,Rail transportation,0.0,0.0,0.0,0.0
2022,483,Water transportation,0.0,0.0,0.0,0.0
2022,484,Truck transportation,0.0,0.0,0.0,0.0
2022,485,Transit and ground passenger transportation,0.0,0.0,0.0,0.0
2022,486,Pipeline transportation,0.0,0.0,0.0,0.0
2022,487OS,Other transportation and support activities,24.69772671732971,34.794984893657265,10.097258176327554,0.7098070826244799
2022,493,Warehousing and storage,0.0,0.0,0.0,0.0
2022,511,"Publishing industries, except internet (includes software)",2981.5592837715685,4527.444212719344,1545.8849289477757,0.6585524069838815
2022,512,Motion picture and sound recording industries,8156.677544329872,13880.616966067424,5723.939421737552,0.5876307634069651
2022,513,Broadcasting and telecommunications,77.28467574515636,112.15875296344936,34.874077218292996,0.6890650413199774
2022,514,"Data processing, internet publishing, and other information services",897.8615392021363,1412.831245412688,514.9697062105517,0.6355051547149716
2022,521CI,"Federal Reserve banks, credit intermediation, and related activities",3493.4634326812766,5184.111307298971,1690.6478746176945,0.673878940014782
2022,523,"Securities, commodity contracts, and investments",37.37358187693978,51.49591179615407,14.122329919214287,0.7257582315443339
2022,524,Insurance carriers and related activities,44843.04209687291,64181.85409399321,19338.811997120305,0.6986872337966593
2022,525,"Funds, trusts, and other financial vehicles",0.0,0.0,0.0,0.0
2022,HS,Housing,0.0,0.0,0.0,0.0
2022,ORE,Other real estate,0.0,0.0,0.0,0.0
2022,532RL,Rental and leasing services and lessors of intangible assets,0.0,0.0,0.0,0.0
2022,5411,Legal services,2153.0427273614255,3274.543015525364,1121.5002881639384,0.6575093737212653
2022,5415,Computer systems design and related services,14483.806334609142,22277.22775912048,7793.421424511338,0.6501619721816307
2022,5412OP,"Miscellaneous professional, scientific, and technical services",38027.90264749149,58456.37178342555,20428.469135934058,0.6505347746928376
2022,55,Management of companies and enterprises,0.0,0.0,0.0,0.0
2022,561,Administrative and support services,1669.5629829568186,2581.6738446473614,912.1108616905428,0.6466978725520881
2022,562,Waste management and remediation services,203.41484253794627,288.9689402109474,85.55409767300111,0.7039332406778853
2022,61,Educational services,193.7563258428006,252.373194314827,58.6168684720264,0.7677373437731115
2022,621,Ambulatory health care services,4.88984125251573,6.4378642963807655,1.5480230438650358,0.7595440082924235
2022,622,Hospitals,0.0,0.0,0.0,0.0
2022,623,Nursing and residential care facilities,0.9473723355668768,1.2390142237990625,0.2916418882321856,0.7646178045172444
2022,624,Social assistance,0.0,0.0,0.0,0.0
2022,711AS,"Performing arts, spectator sports, museums, and related activities",288.5523517330946,470.72645765638043,182.17410592328582,0.6129936973794051
2022,713,"Amusements, gambling, and recreation industries",0.0,0.0,0.0,0.0
2022,721,Accommodation,0.0,0.0,0.0,0.0
2022,722,Food services and drinking places,0.0,0.0,0.0,0.0
2022,81,"Other services, except government",2911.2604684581966,4481.600172986509,1570.3397045283127,0.6496028998763073
2022,GFGD,Federal general government (defense),0.0,0.0,0.0,0.0
2022,GFGN,Federal general government (nondefense),0.0,0.0,0.0,0.0
2022,GFE,Federal government enterprises,207.12202516124677,299.5872724919278,92.46524733068105,0.6913578919372402
2022,GSLG,State and local general government,0.0,0.0,0.0,0.0
2022,GSLE,State and local government enterprises,0.0,0.0,0.0,0.0
2023,111CA,Farms,11578.058830877892,18873.799143436605,7295.740312558713,0.613446118764286
2023,113FF,"Forestry, fishing, and related activities",21029.121691705866,35128.42960930308,14099.307917597213,0.5986354051573292
2023,211,Oil and gas extraction,133134.50872960305,170107.74536156814,36973.23663196509,0.7826481295523753
2023,212,"Mining, except oil and gas",3887.3314574148117,5204.881129784261,1317.5496723694496,0.7468626776450394
2023,213,Support activities for mining,97.42304087506685,152.5240342610154,55.100993385948556,0.638738945944389
2023,22,Utilities,635.499442529193,1079.6654024571772,444.1659599279842,0.5886077678166581
2023,23,Construction,0.0,0.0,0.0,0.0
2023,321,Wood products,12135.743196377427,16411.19961626545,4275.456419888023,0.7394793482585796
2023,327,Nonmetallic mineral products,13453.320335137942,19115.63700963777,5662.316674499827,0.7037861374096512
2023,331,Primary metals,98355.17757975902,98355.17757975902,0.0,1.0
2023,332,Fabricated metal products,44083.17899163174,60846.547201035275,16763.368209403532,0.7244976259044275
2023,333,Machinery,97126.46226891302,123720.79722430746,26594.334955394443,0.785045557804008
2023,334,Computer and electronic products,126165.6017939007,179758.64471391524,53593.042920014545,0.7018611093485516
2023,335,"Electrical equipment, appliances, and components",71091.24731803674,93338.01681772938,22246.769499692644,0.7616537156222617
2023,3361MV,"Motor vehicles, bodies and trailers, and parts",102623.8930457795,132915.17141294616,30291.278367166655,0.7721006710885058
2023,3364OT,Other transportation equipment,49495.757691827675,79984.84793620402,30489.090244376348,0.6188141750460728
2023,337,Furniture and related products,8072.805696084678,10304.166484402904,2231.360788318226,0.7834506273073356
2023,339,Miscellaneous manufacturing,19279.17384218118,29788.070045608612,10508.896203427434,0.6472112430467222
2023,311FT,Food and beverage and tobacco products,22523.582303326046,36758.9898329653,14235.407529639255,0.6127367048353162
2023,313TT,Textile mills and textile product mills,21908.97025839051,34828.26450787458,12919.294249484068,0.6290571915645394
2023,315AL,Apparel and leather and allied products,12063.02260575466,17060.583072144473,4997.560466389812,0.7070697733332727
2023,322,Paper products,14532.482681114589,21292.929753561493,6760.447072446905,0.6825027297468945
2023,323,Printing and related support activities,2064.3254686284645,3459.4533522715606,1395.127883643096,0.5967201342006762
2023,324,Petroleum and coal products,36814.27704727955,55933.76486180515,19119.4878145256,0.6581762757832612
2023,325,Chemical products,114368.4514330985,176750.37578170322,62381.92434860472,0.6470619987498644
2023,326,Plastics and rubber products,28944.261143101634,39528.05615631199,10583.795013210358,0.732246003411926
2023,42,Wholesale trade,0.0,0.0,0.0,0.0
2023,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0
2023,445,Food and beverage stores,0.0,0.0,0.0,0.0
2023,452,General merchandise stores,0.0,0.0,0.0,0.0
2023,4A0,Other retail,0.0,0.0,0.0,0.0
2023,481,Air transportation,22058.13351921602,38829.18911973082,16771.055600514803,0.5680812301075664
2023,482,Rail transportation,0.0,0.0,0.0,0.0
2023,483,Water transportation,0.0,0.0,0.0,0.0
2023,484,Truck transportation,0.0,0.0,0.0,0.0
2023,485,Transit and ground passenger transportation,0.0,0.0,0.0,0.0
2023,486,Pipeline transportation,0.0,0.0,0.0,0.0
2023,487OS,Other transportation and support activities,22.32355369883384,34.182585149717866,11.859031450884025,0.6530680345286317
2023,493,Warehousing and storage,0.0,0.0,0.0,0.0
