year,initial_harmony,final_harmony,initial_fulfillment,final_fulfillment,final_production_scale,capital_constraint,labour_constraint,import_constraint
2019,0.4764792512852601,0.4597386232099629,1.0011583642110369,0.9360515247927771,0.9360515247928927,0.9360515247928927,1.2028832938650225,1.028148554163929
2020,0.434678102451864,0.4428157462126655,0.845794077269645,0.8742122870899487,0.8742122870907756,0.8742122870907756,1.199929452551504,0.9786226224045655
2021,0.35000351417097003,0.41815362419384855,0.5923168416780263,0.7905333877450792,0.7905333877454102,0.7905333877454102,1.1845024135790616,0.8004813450382258
2022,0.26785019686419104,0.4124041326481581,0.40242477057110854,0.772034949730747,0.77203494973086,0.77203494973086,1.203991213877875,1.0047529267022812
2023,0.13378193117186885,0.36432813459418434,0.1698880796704487,0.6304525492846146,0.6304525492873412,0.6401809837517203,1.117345990288294,0.6304525492873412
