iteration,technology_mode,source_year,destination_year,mean_harmony_before,mean_harmony_after,gain,cv_before,cv_after,destination_harmony_before,destination_harmony_after,current_worst_fulfillment,desired_worst_fulfillment,step,capital_at_destination_gap_real_musd,investment_at_source_real_musd,top_capital_sources,top_capacity_destinations
70,frozen,2020,2023,0.413539124572913,0.4142659707277946,0.0007268461548816108,0.11632439022999579,0.11472868879968193,0.35323561715137336,0.35442101704701673,0.6007739281423168,0.6038968570017897,0.0031229288594730154,14476.970681450584,20394.955834850323,23:4710.132; 334:3365.459; 3361MV:2942.495; 5415:2131.493; 5412OP:2102.185,GFGN:4619.534; 521CI:4065.660; 532RL:2144.252; 621:1870.498; 514:1783.524
71,frozen,2020,2023,0.4142659707277946,0.4149866159356101,0.0007206452078155068,0.11472868879968193,0.11315833740791757,0.35442101704701673,0.35559671779927743,0.6038968570017895,0.6070055823479894,0.003108725346199849,14411.127412366588,20302.196749090002,23:4688.710; 334:3350.152; 3361MV:2929.112; 5415:2121.799; 5412OP:2092.624,GFGN:4598.524; 521CI:4047.168; 532RL:2134.500; 621:1861.991; 514:1775.412
72,frozen,2020,2023,0.4149866159356101,0.41570111705674256,0.0007145011211324714,0.11315833740791757,0.11161308156263132,0.35559671779927743,0.3567628019775158,0.6070055823479891,0.6101001051894235,0.00309452284143444,14345.288818423043,20209.4442496028,23:4667.289; 334:3334.847; 3361MV:2915.730; 5415:2112.105; 5412OP:2083.064,GFGN:4577.515; 521CI:4028.679; 532RL:2124.748; 621:1853.484; 514:1767.301
73,frozen,2020,2023,0.41570111705674256,0.41640944810720193,0.0007083310504593654,0.11161308156263132,0.11009255714708933,0.3567628019775158,0.35791935144815146,0.610100105189423,0.613180427538106,0.00308032234868294,14466.682668435484,20349.794549685455,23:4659.340; 334:3349.888; 3361MV:3021.826; 5415:2109.940; 5412OP:2076.912,GFGN:4556.509; 521CI:4010.191; 532RL:2114.998; 621:1844.978; 514:1759.191
74,frozen,2020,2023,0.41640944810720193,0.41695174300962046,0.0005422949024185275,0.11009255714708933,0.10891854195990107,0.35791935144815146,0.3590664456072225,0.6131804275381056,0.61624654765055,0.0030661201124443766,14404.62000411355,20261.74322354015,23:4638.191; 334:3335.195; 3361MV:3010.853; 5415:2100.398; 5412OP:2067.420,GFGN:4535.501; 521CI:3991.702; 532RL:2105.246; 621:1836.472; 514:1751.080
75,frozen,2020,2023,0.41695174300962046,0.41727022887430126,0.0003184858646808064,0.10891854195990107,0.10796066251417318,0.3590664456072225,0.3602007235456072,0.6162465476505495,0.6192892216070085,0.0030426739564589395,14294.470057228878,20106.804742745317,23:4602.724; 334:3309.691; 3361MV:2987.830; 5415:2084.337; 5412OP:2051.611,GFGN:4500.819; 521CI:3961.178; 532RL:2089.148; 621:1822.429; 514:1737.690
76,frozen,2020,2023,0.41727022887430126,0.4174868249135709,0.00021659603926965643,0.10796066251417318,0.10704944256248364,0.3602007235456072,0.36131767365061906,0.6192892216070083,0.6222959750388692,0.00300675343186101,14125.715576581133,19869.432291842062,23:4548.386; 334:3270.618; 3361MV:2952.557; 5415:2059.730; 5412OP:2027.391,GFGN:4447.684; 521CI:3914.414; 532RL:2064.484; 621:1800.914; 514:1717.175
77,frozen,2020,2023,0.4174868249135709,0.41769969252092337,0.00021286760735245158,0.10704944256248364,0.10616132732194235,0.36131767365061906,0.3624155206483744,0.6222959750388688,0.6252615702292749,0.002965595190406079,13932.354323121894,19597.447604578272,23:4486.125; 334:3225.848; 3361MV:2912.140; 5415:2031.535; 5412OP:1999.639,GFGN:4386.801; 521CI:3860.831; 532RL:2036.224; 621:1776.262; 514:1693.670
78,frozen,2020,2023,0.41769969252092337,0.4182060193127673,0.0005063267918439252,0.10616132732194235,0.10494044744077109,0.3624155206483744,0.3634946358984199,0.6252615702292744,0.6281865354782006,0.0029249652489261964,15394.64971165561,21318.52331616031,23:5456.974; 334:3357.251; 3361MV:3074.516; 5415:2034.984; 5412OP:2004.859,GFGN:4326.700; 521CI:3807.936; 532RL:2008.327; 4A0:1989.569; 621:1751.926
79,frozen,2020,2023,0.4182060193127673,0.418855551098258,0.000649531785490709,0.10494044744077109,0.1035651033395458,0.3634946358984199,0.36456170815299094,0.6281865354782001,0.631088626721981,0.0029020912437808005,16104.831715525566,22151.38720008316,23:5932.943; 334:3419.219; 3361MV:3152.096; 5415:2034.787; 5412OP:2005.567,GFGN:4292.864; 521CI:3778.157; 4A0:2973.591; 532RL:1992.621; 621:1738.226
80,frozen,2020,2023,0.418855551098258,0.41949957795309134,0.000644026854833335,0.1035651033395458,0.10221166550048179,0.36456170815299094,0.3656200547230826,0.6310886267219806,0.6339766305503748,0.002888003828394145,16026.655174869076,22043.859294630107,23:5904.143; 334:3402.621; 3361MV:3136.795; 5415:2024.909; 5412OP:1995.831,GFGN:4272.026; 521CI:3759.817; 4A0:2959.156; 532RL:1982.949; 621:1729.788
81,frozen,2020,2023,0.41949957795309134,0.42013815010055894,0.0006385721474675976,0.10221166550048179,0.10087993765130311,0.3656200547230826,0.3666697504006507,0.6339766305503742,0.6368505620817428,0.0028739315313686398,15948.562531870382,21936.446786191762,23:5875.374; 334:3386.041; 3361MV:3121.511; 5415:2015.043; 5412OP:1986.106,GFGN:4251.210; 521CI:3741.497; 4A0:2944.737; 532RL:1973.286; 621:1721.359
82,frozen,2020,2023,0.42013815010055894,0.42077131727158984,0.0006331671710309017,0.10087993765130311,0.09956972924962255,0.3666697504006507,0.36771086931947444,0.6368505620817423,0.6397104372426627,0.002859875160920465,15870.558271638034,21829.155843809687,23:5846.638; 334:3369.480; 3361MV:3106.243; 5415:2005.187; 5412OP:1976.392,GFGN:4230.417; 521CI:3723.197; 4A0:2930.335; 532RL:1963.635; 621:1712.940
83,frozen,2020,2023,0.42077131727158984,0.42120002225764414,0.00042870498605429574,0.09956972924962255,0.09830065045662939,0.36771086931947444,0.3687434849604934,0.6397104372426623,0.6425562727557083,0.002845835513045938,15982.713269068245,21976.04323019005,23:5854.516; 334:3384.695; 3361MV:3096.737; 5415:2020.151; 5412OP:1973.925,GFGN:4209.649; 521CI:3704.919; 4A0:2915.949; 532RL:1953.995; 621:1704.531
84,frozen,2021,2023,0.42120002225764414,0.4216065130720607,0.0004064908144165713,0.09830065045662939,0.09706744856271823,0.3687434849604934,0.36976345325054866,0.6425562727557078,0.6453764077526624,0.002820134996954574,16044.908570347525,18821.568904934,23:5094.123; 334:2833.579; 3361MV:2631.536; 5412OP:1721.936; 5415:1626.147,GFGN:3666.737; 521CI:3155.015; 4A0:2638.329; 532RL:1668.351; 621:1525.003
85,frozen,2021,2023,0.4216065130720607,0.42200763932047625,0.0004011262484155398,0.09706744856271823,0.09585786897878926,0.36976345325054866,0.370770589479367,0.645376407752662,0.6481700340259767,0.002793626273314745,16392.658387763717,19247.707345837745,23:5124.227; 334:2857.478; 3361MV:2619.250; 5412OP:1725.127; 5415:1667.461,GFGN:3632.270; 521CI:3125.359; 4A0:2613.529; 532RL:1652.669; 621:1510.669
86,frozen,2021,2023,0.42200763932047625,0.4224036527471533,0.0003960134266770554,0.09585786897878926,0.09467154263612843,0.370770589479367,0.3717650695178472,0.6481700340259762,0.6509373430665198,0.002767309040543663,16238.23207431898,19066.385169936133,23:5075.955; 334:2830.559; 3361MV:2594.576; 5412OP:1708.876; 5415:1651.753,GFGN:3598.052; 521CI:3095.916; 4A0:2588.909; 532RL:1637.100; 621:1496.437
87,frozen,2021,2023,0.4224036527471533,0.42279461786732886,0.00039096512017555707,0.09467154263612843,0.09350812823117899,0.3717650695178472,0.37274707017835745,0.6509373430665192,0.6536785365239856,0.0027411934574663494,16106.943841982742,18910.787396254604,23:5036.597; 334:2804.787; 3361MV:2572.057; 5412OP:1693.106; 5415:1636.241,GFGN:3564.097; 521CI:3066.700; 4A0:2564.477; 532RL:1621.650; 621:1482.315
88,frozen,2021,2023,0.42279461786732886,0.4231797936997651,0.0003851758324362464,0.09350812823117899,0.09236751068943329,0.37274707017835745,0.3737167652516276,0.6536785365239851,0.6563938150794624,0.002715278555477241,17857.65269139446,20886.67205489518,23:5328.414; 3361MV:3072.209; 334:3054.286; 5415:1756.194; 5412OP:1713.449,GFGN:3530.402; 521CI:3037.708; 4A0:2540.232; 42:1955.304; 532RL:1606.320
89,frozen,2021,2023,0.4231797936997651,0.4235600629427954,0.00038026924303030674,0.09236751068943329,0.09124920746541941,0.3737167652516276,0.3746743086854704,0.6563938150794618,0.6590833309401268,0.0026895158606650644,17711.080477952164,20714.440925993134,23:5281.433; 3361MV:3049.804; 334:3028.866; 5415:1741.320; 5412OP:1697.635,GFGN:3496.906; 521CI:3008.886; 4A0:2516.131; 42:1962.694; 532RL:1591.079
90,frozen,2020,2023,0.4235600629427954,0.42393483981302776,0.00037477687023235173,0.09124920746541941,0.09014052610017649,0.3746743086854704,0.3756198691505902,0.6590833309401266,0.6617472844684454,0.002663953528318826,17542.746640623234,23979.21742482981,23:5995.684; 334:3566.450; 3361MV:3510.775; 5415:2134.541; 5412OP:1919.404,GFGN:3940.604; 521CI:3468.132; 4A0:2729.586; 42:2200.610; 532RL:1829.112
91,frozen,2021,2023,0.42393483981302776,0.42430551897235746,0.00037067915932970097,0.09014052610017649,0.08906576367300162,0.3756198691505902,0.37655359891948426,0.661747284468445,0.6643858366870893,0.002638552218644327,17375.47317461567,20321.922938852298,23:5181.355; 3361MV:2992.014; 334:2971.472; 5415:1708.324; 5412OP:1665.466,GFGN:3430.643; 521CI:2951.870; 4A0:2468.452; 42:1925.503; 532RL:1560.929
92,frozen,2021,2023,0.42430551897235746,0.4246715069638524,0.00036598799149495376,0.08906576367300162,0.0880123603059414,0.37655359891948426,0.3774756756690846,0.6643858366870886,0.6669992271904752,0.0026133905033865834,17209.777492945857,20128.12937476599,23:5131.945; 3361MV:2963.481; 334:2943.136; 5415:1692.033; 5412OP:1649.584,GFGN:3397.928; 521CI:2923.721; 4A0:2444.913; 42:1907.141; 532RL:1546.044
93,frozen,2021,2023,0.4246715069638524,0.4249542371197471,0.00028273015589469486,0.0880123603059414,0.0871150240244369,0.3774756756690846,0.37838626034072903,0.6669992271904748,0.6695876551939636,0.0025884280034887824,17045.393690238627,19935.87015181186,23:5082.926; 3361MV:2935.175; 334:2915.024; 5415:1675.871; 5412OP:1633.828,GFGN:3365.471; 521CI:2895.794; 4A0:2421.560; 42:1888.925; 532RL:1531.277
94,frozen,2021,2023,0.4249542371197471,0.42530782042149456,0.000353583301747451,0.0871150240244369,0.08610647118766923,0.37838626034072903,0.37928387505366445,0.6695876551939633,0.6721466477048612,0.002558992510897832,17655.961114696664,20582.475820743042,23:5286.476; 3361MV:2971.368; 334:2908.265; 5415:1663.230; 333:1662.147,GFGN:3327.199; 521CI:2862.863; 4A0:2394.022; 42:1867.444; 532RL:1513.863
95,frozen,2021,2023,0.42530782042149456,0.42565894218487654,0.00035112176338197854,0.08610647118766923,0.08511485076968585,0.37928387505366445,0.3801702815420097,0.6721466477048608,0.6746809603395199,0.002534312634659074,17494.621918288947,20393.678187789872,23:5238.396; 3361MV:2943.484; 334:2880.510; 333:1648.404; 5415:1647.260,GFGN:3295.111; 521CI:2835.253; 4A0:2370.933; 42:1849.433; 532RL:1499.263
96,frozen,2021,2023,0.42565894218487654,0.42600561535797254,0.00034667317309600154,0.08511485076968585,0.08414337364617608,0.3801702815420097,0.3810456761357849,0.6746809603395192,0.6771909131073716,0.002509952767852341,17391.414379740643,20267.918203190733,23:5244.794; 3361MV:2915.797; 334:2856.192; 5415:1632.865; 333:1632.824,GFGN:3263.438; 521CI:2808.000; 4A0:2348.143; 42:1831.657; 532RL:1484.852
97,frozen,2020,2023,0.42600561535797254,0.4263469639276797,0.0003413485697071339,0.08414337364617608,0.08317820544832527,0.3810456761357849,0.3819102092147007,0.6771909131073712,0.6796767013453198,0.0024857882379484947,18100.026132820054,24619.67537304716,23:6099.781; 334:3587.318; 3361MV:3450.312; 5415:2365.175; 333:1961.025,GFGN:3677.056; 521CI:3236.183; 4A0:2547.031; 42:2053.433; 532RL:1706.781
98,frozen,2021,2023,0.4263469639276797,0.4266843254397526,0.0003373615120729201,0.08317820544832527,0.08224640110899771,0.3819102092147007,0.38276400941487554,0.6796767013453193,0.6821384636972115,0.0024617623518922538,18879.961407944706,22091.66108220547,23:5459.613; 334:3153.774; 3361MV:2982.002; 5415:2156.760; 333:1992.196,GFGN:3200.781; 521CI:2754.087; 4A0:2303.060; 42:1796.489; 532RL:1456.343
99,frozen,2021,2023,0.4266843254397526,0.4270173799037765,0.0003330544640238742,0.08224640110899771,0.0813339849539281,0.38276400941487554,0.3836072299021536,0.6821384636972112,0.6845764151733738,0.002437951476162504,18887.94306205032,22116.330882239792,23:5446.147; 334:3151.367; 3361MV:2956.415; 5415:2178.022; 333:2055.385,GFGN:3169.822; 521CI:2727.449; 4A0:2280.784; 42:1779.113; 532RL:1442.257
100,frozen,2021,2023,0.4270173799037765,0.42734613927717086,0.00032875937339438277,0.0813339849539281,0.08044072409133637,0.3836072299021536,0.3844400135556604,0.6845764151733734,0.686990747000845,0.0024143318274715115,19202.407610902643,22433.52202406126,23:5414.960; 334:3283.810; 3361MV:2954.403; 5415:2180.943; 333:2058.425,GFGN:3139.112; 521CI:2701.025; 4A0:2258.687; 42:1761.877; 532RL:1428.284
101,frozen,2021,2023,0.42734613927717086,0.42767070566556364,0.0003245663883927885,0.08044072409133637,0.07956633587116829,0.3844400135556604,0.3852625000730922,0.6869907470008443,0.68938164685055,0.002390899849705716,19325.62844257726,22546.545894817144,23:5375.834; 334:3353.365; 3361MV:2942.303; 5415:2174.727; 333:2052.732,GFGN:3108.646; 521CI:2674.810; 4A0:2236.766; 42:1744.777; 532RL:1414.422
102,frozen,2020,2023,0.42767070566556364,0.4279905121019216,0.00031980643635798334,0.07956633587116829,0.07869574949392229,0.3852625000730922,0.38607482790772857,0.6893816468505499,0.6917493043185939,0.002367657468044045,19168.3815603034,26080.626250939677,23:6102.019; 334:3933.705; 3361MV:3384.764; 5415:2645.576; 333:2388.933,GFGN:3502.313; 521CI:3082.392; 4A0:2425.990; 42:1955.849; 532RL:1625.671
103,frozen,2020,2023,0.4279905121019216,0.4282490043693735,0.000258492267451893,0.07869574949392229,0.07792373533079984,0.38607482790772857,0.3868771205747565,0.6917493043185935,0.6940938707607316,0.0023445664421380646,19052.47298493822,25917.275045768736,23:6052.238; 334:3922.825; 3361MV:3358.117; 5415:2625.747; 333:2372.551,GFGN:3468.156; 521CI:3052.330; 4A0:2402.330; 42:1936.774; 532RL:1609.816
104,frozen,2022,2023,0.4282490043693735,0.42840724815880493,0.00015824378943141149,0.07792373533079984,0.07732481865264221,0.3868771205747565,0.387668340206153,0.6940938707607309,0.6964120953183051,0.0023182245575740818,18838.41292035109,18838.41292035109,23:4554.780; 334:2782.786; 3361MV:2464.796; 5415:1723.612; 333:1701.945,GFGN:2641.032; 521CI:2225.452; 4A0:1973.719; 42:1490.855; 532RL:1184.268
105,frozen,2022,2023,0.42840724815880493,0.4285629158727023,0.00015566771389735612,0.07732481865264221,0.07674062109587185,0.387668340206153,0.3884466795279925,0.6964120953183046,0.6986984342608118,0.0022863389425071346,20774.55826274176,20774.55826274176,23:5509.372; 334:2787.271; 3361MV:2462.707; 333:1924.062; 5412OP:1705.652,GFGN:2604.706; GFGD:2195.255; 521CI:2194.843; 4A0:1946.572; 42:1470.349
106,frozen,2022,2023,0.4285629158727023,0.42871605404751734,0.00015313817481504843,0.07674062109587185,0.07617081639349711,0.3884466795279925,0.3892123712735123,0.6986984342608112,0.7009533072788926,0.002254873018081396,23859.24820321844,23859.24820321844,23:6512.818; 3361MV:2893.047; 334:2823.476; 333:2580.559; 5412OP:2014.259,GFGD:4041.800; GFGN:2568.859; 521CI:2164.636; 4A0:1919.782; 42:1450.114
107,frozen,2022,2023,0.42871605404751734,0.4288411466519829,0.000125092604465582,0.07617081639349711,0.07565345539976684,0.3892123712735123,0.38996564328847805,0.7009533072788922,0.7031771291205773,0.0022238218416851746,23818.61800201129,23818.61800201129,23:6457.845; 3361MV:2917.062; 334:2799.216; 333:2645.158; 5412OP:1993.988,GFGD:3986.142; GFGN:2533.484; 521CI:2134.828; 4A0:1893.345; 111CA:1466.715
108,frozen,2019,2023,0.4288411466519829,0.42899369307963664,0.0001525464276537214,0.07565345539976684,0.07376799684985355,0.38996564328847805,0.39070619918587046,0.7031771291205768,0.7053687704194533,0.0021916412988765067,23473.94288375802,35713.33392121136,23:9205.330; 334:4498.673; 3361MV:4338.218; 333:3903.081; 5415:3034.552,GFGD:5254.573; GFGN:3676.831; 521CI:3313.934; 4A0:2448.142; 42:2047.503
109,frozen,2022,2023,0.42899369307963664,0.4291394283015021,0.00014573522186545063,0.07376799684985355,0.07323149394836279,0.39070619918587046,0.3914348761968139,0.7053687704194528,0.7075304630104755,0.002161692591022696,24736.676177408484,24736.676177408484,23:6777.177; 334:3064.259; 3361MV:2865.679; 333:2628.105; 5412OP:1985.855,GFGD:3874.777; GFGN:2462.703; 521CI:2075.185; 4A0:1840.449; 622:1554.300
110,frozen,2022,2023,0.4291394283015021,0.42928281216509817,0.00014338386359608046,0.07323149394836279,0.07270822885639408,0.3914348761968139,0.3921517964484099,0.707530463010475,0.7096623360451203,0.0021318730346453307,25651.45353856967,25651.45353856967,23:7011.087; 334:3266.740; 3361MV:2946.501; 333:2646.650; 5412OP:1990.666,GFGD:3821.326; 622:2498.086; GFGN:2428.731; 521CI:2046.558; 4A0:1815.061
111,frozen,2022,2023,0.42928281216509817,0.4294140538902204,0.0001312417251222442,0.07270822885639408,0.0722136544998807,0.3921517964484099,0.3928571692692429,0.7096623360451199,0.7117647846982567,0.0021024486531368487,25297.40892948786,25297.40892948786,23:6914.319; 334:3221.652; 3361MV:2905.833; 333:2610.120; 5412OP:1963.191,GFGD:3768.584; 622:2463.607; GFGN:2395.210; 521CI:2018.312; 4A0:1790.009
